,OriginalPrice,SalePrice,Discount,Ratings,Comments,Media,Brand,QtySold,Favourites,link,SubCat1,SubCat2,SubCat3,Content,LogQtySold,NORPercent
2444,28.9,24.5,15,,0,0,Uriage,3,0,https://shopee.sg/Uriage-Gyn-Phy-Refreshing-Gel-Intimate-Hygiene-200Ml-i.195238920.2919617005?sp_atk=80e2fccb-21f8-4d70-88d8-4737c9f57136,Beauty & Personal Care,Feminine Care,Feminine Wash & Wipes,1073.0,1.0986122886681098,0.0
2445,16.9,14.3,15,,0,0,Kose Cosmeport,4,1,https://shopee.sg/Kose-Cosmeport-Je-Laime-Amino-Algae-Rich-Moist-Smooth-Treatment-500Ml-i.195238920.11801552340?sp_atk=d12a1491-5ae1-493d-a29f-5d2b7bf8cde3,Beauty & Personal Care,Women's Hair Care,Treatment,552.0,1.3862943611198906,0.0
2446,21.9,21.9,0,,0,0,L'OREAL,10,4,https://shopee.sg/L'OREAL-PARIS-MEN-EXPERT-Men-Expert-Hydra-Energetic-Multi-Action-8-Gel-Cream-Moisturiser-50ml-i.195238920.11600517998?sp_atk=7fbea4ac-f102-4c74-bc32-752f032aae7d,Beauty & Personal Care,Men's Grooming,Face,1403.0,2.302585092994046,0.0
2447,4.9,4.9,0,,0,0,Carefree,10,0,https://shopee.sg/CAREFREE-Breathable-Scented-Shower-Fresh-Liners-42-Pieces-i.195238920.10801507260?sp_atk=6eebbde5-b164-4cd3-a526-2a2176bdc0ba,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,151.0,2.302585092994046,0.0
2448,15.9,15.9,0,,0,0,L'OREAL PARIS,4,3,https://shopee.sg/LOREAL-PARIS-Hair-Expert-EverCreme-Deep-Nourish-Conditioner-250ml-i.195238920.9949376752?sp_atk=2825e8e2-1e00-4d37-ae4a-32d5bfad421b,Beauty & Personal Care,Women's Hair Care,Conditioner,1318.0,1.3862943611198906,0.0
2449,7.9,7.9,0,,0,0,Biore,4,0,https://shopee.sg/Biore-Facial-Foam-Extra-Moist-130G-i.195238920.9516873864?sp_atk=7291d997-1dcf-40ee-b374-b03cb1de73f2,Beauty & Personal Care,Men's Grooming,Face,916.0,1.3862943611198906,0.0
2450,18.4,15.6,15,,0,0,Sebamed,5,0,https://shopee.sg/Sebamed-Olive-Face-And-Body-Wash-200Ml-i.195238920.9217021111?sp_atk=0e4a35c9-4eeb-4d45-a300-8de37fc91349,Beauty & Personal Care,Bath & Body,Bubble Bath,648.0,1.6094379124341003,0.0
2451,10.9,9.2,16,,0,0,SILKYGIRL,4,1,https://shopee.sg/Silkygirl-Long-Wearing-Eyeliner-1-(Black)-1S-i.195238920.9217015941?sp_atk=7d835258-32a2-4d0b-a3e1-d2953ac50c4b,Beauty & Personal Care,Makeup,Eye,574.0,1.3862943611198906,0.0
2452,2.0,2.0,0,,0,0,senka,5,1,https://shopee.sg/Senka-Perfect-Aqua-Rich-Mask-Extra-Moist-1Pc-i.195238920.9216874139?sp_atk=ca033fe0-ac0e-400a-936b-47fee96b64f4,Beauty & Personal Care,Skincare,Mask,1827.0,1.6094379124341003,0.0
2453,9.9,8.35,16,,0,0,Watsons,16,2,https://shopee.sg/SMILE-Organic-Bugs-Patch-Chemical-Free-Safe-for-Babies-(Last-Up-to-6hours)-27s-i.195238920.9061643064?sp_atk=6f63b4d5-1ef4-4c6b-932e-9890e3bf6f8b,"Toys, Kids & Babies",Bath & Baby Care,Baby Skincare,1828.0,2.772588722239781,0.0
2454,42.0,42.0,0,,0,0,Accu-Chek,6,2,https://shopee.sg/ACCU-CHEK-Instant-Test-Strip-50s-i.195238920.8817297012?sp_atk=720ddd00-0152-4a5c-9544-3a519129d28c,Home & Living,Bathroom,Bathroom Scales,217.0,1.791759469228055,0.0
2455,20.9,17.7,15,,0,0,Collagen By Watsons,4,3,https://shopee.sg/COLLAGEN-BY-WATSONS-White-Regeneration-Day-Lotion-SPF-35-50ml-i.195238920.8750945925?sp_atk=814f95c7-ec2c-48aa-b291-a998a87ba9ae,Beauty & Personal Care,Skincare,Moisturizer,294.0,1.3862943611198906,0.0
2456,13.9,13.9,0,5.0,0,0,Maybelline New York,3,1,https://shopee.sg/Maybelline-Fashion-Brow-Ultra-Fluffy-Br1-i.195238920.8616990222?sp_atk=f8c5425c-c1c8-44da-9adb-dca1f6fb7aa2,Beauty & Personal Care,Makeup,Eye,680.0,1.0986122886681098,0.3333333333333333
2457,11.7,11.7,0,,0,0,T3,4,1,https://shopee.sg/T3-Acne-Care-Cleanser-150ml-i.195238920.8317227648?sp_atk=f02831ff-8a03-4050-a86f-0c044846ece9,Beauty & Personal Care,Bath & Body,Bubble Bath,899.0,1.3862943611198906,0.0
2458,9.95,9.95,0,,0,0,Pigeon,8,1,https://shopee.sg/PIGEON-Baby-Water-Wipes-3in1-3x80wipes-i.195238920.8228534473?sp_atk=560b61fa-a545-4ce8-907d-c3156697d927,"Toys, Kids & Babies",Bath & Baby Care,Baby Wipes,804.0,2.0794415416798357,0.0
2459,27.1,23.0,15,,0,0,Sebamed,3,0,https://shopee.sg/Sebamed-Antidry-Night-Intensive-Cream-50Ml-i.195238920.8017016602?sp_atk=e3657ce3-89e1-4ce0-b835-d4ee7b17cab8,Beauty & Personal Care,Skincare,Moisturizer,607.0,1.0986122886681098,0.0
2460,18.5,18.5,0,,0,0,Sinupret,5,1,https://shopee.sg/Sinupret-Children's-Syrup-(Clear-Airways-Mucus)-100ml-i.195238920.7978545223?sp_atk=1871dac3-d188-42e4-b8ab-22b5cc570869,Health & Wellness,OTC Medications,Others,431.0,1.6094379124341003,0.0
2461,4.8,4.8,0,,0,0,GATSBY,3,0,https://shopee.sg/Gatsby-Moving-Rubber-Spiky-Edge-15g-i.195238920.7721348999?sp_atk=00598383-801c-444c-947c-73ceb75a5646,Beauty & Personal Care,Fragrances,Others,716.0,1.0986122886681098,0.0
2462,4.95,4.15,16,,0,0,Nivea,5,1,https://shopee.sg/NIVEA-Deodorant-Roll-on-Invisible-Black-White-(Clear)-i.195238920.7387519694?sp_atk=e24794e9-b4c2-43f5-aa70-e8b4295bfd02,Beauty & Personal Care,Bath & Body,Deodorant,375.0,1.6094379124341003,0.0
2463,5.2,5.2,0,,0,0,Schick,3,1,https://shopee.sg/Schick-Exacta2-Sensitive-Women-Disposable-Non-Slip-Ribber-Grip-Razor-5S-2-Thin-Blades-i.195238920.7379769959?sp_atk=3d7865a8-3d67-483b-960f-abd86dd695a2,Beauty & Personal Care,Men's Grooming,Shave,703.0,1.0986122886681098,0.0
2464,11.9,11.9,0,,0,0,L'OREAL PARIS,3,2,https://shopee.sg/L'OREAL-PARIS-SKINCARE-Aura-Perfect-Milky-Foam-Cleanser-(Evens-Skintone)-100ml-i.195238920.6979834088?sp_atk=74e935dd-d13b-4a37-b912-2e10b1cd02b7,Beauty & Personal Care,Skincare,Cleanser,456.0,1.0986122886681098,0.0
2465,37.9,33.0,13,,0,0,3M,3,0,https://shopee.sg/FUTURO-Odor-Resistant-Precision-Fit-Elbow-Support-1s-i.195238920.6783396539?sp_atk=44b46e46-e168-4e0e-8616-32936b317f27,Sports & Outdoors,Recovery & Protection,Wrist & Arm Support,510.0,1.0986122886681098,0.0
2466,10.9,8.65,21,,0,0,TSUBAKI,4,1,https://shopee.sg/TSUBAKI-Dry-Shampoo-180ml-i.195238920.6687484306?sp_atk=0851c337-a057-4440-90b1-0b686d5e49ce,Beauty & Personal Care,Women's Hair Care,Treatment,609.0,1.3862943611198906,0.0
2467,19.9,16.85,15,,0,0,Eucerin,5,2,https://shopee.sg/Eucerin-Ultrawhite-Spotless-Body-Lotion-250Ml-i.195238920.6379832351?sp_atk=8951010a-57dd-4cfb-9c02-007bb6135cdb,Beauty & Personal Care,Bath & Body,Body lotion,849.0,1.6094379124341003,0.0
2468,12.5,10.6,15,,0,0,Elgydium,6,2,https://shopee.sg/ELGYDIUM-Multi-Action-Toothpaste-Gel-For-Tooth-Decay-75ml-i.195238920.6287919319?sp_atk=fb4bc135-888f-4a95-b643-5e923d2517ca,Beauty & Personal Care,Oral Care,Toothpaste,703.0,1.791759469228055,0.0
2469,85.0,72.25,15,5.0,1,0,Eucerin,3,3,https://shopee.sg/Eucerin-Hyaluron-Filler-Elasticity-Night-Cream-50Ml-i.195238920.6079838733?sp_atk=20b95b58-fd35-409e-9acf-082b4588bf81,Beauty & Personal Care,Skincare,Moisturizer,1392.0,1.0986122886681098,0.3333333333333333
2470,17.45,16.55,5,,0,0,Veet,3,0,https://shopee.sg/Veet-Inshower-Cream-Dry-150Ml-i.195238920.4979776098?sp_atk=7bd442de-da9a-4fca-9ee0-a98555d2b64d,Beauty & Personal Care,Skincare,Moisturizer,296.0,1.0986122886681098,0.0
2471,55.0,46.75,15,,0,0,Youguth,5,0,https://shopee.sg/Youguth-Probiotics-Silver-Up-30s-i.195238920.4978577877?sp_atk=a2c206d6-6324-4df2-9180-6f49546fe9b4,Health & Wellness,Supplements,Digestion & Liver,1004.0,1.6094379124341003,0.0
2472,16.9,16.9,0,,0,0,Lucido-l,3,2,https://shopee.sg/LUCIDO-L-Argan-Rich-Oil-Rich-Moisture-60ml-i.195238920.4887521227?sp_atk=886b48f9-6aa3-4028-b4a2-af57ec615631,Beauty & Personal Care,Skincare,Serum & Treatment,899.0,1.0986122886681098,0.0
2473,8.9,8.9,0,,0,0,Pigeon,6,0,https://shopee.sg/PIGEON-Softouch-Nipple-(LL)-2s-i.195238920.4383151463?sp_atk=2c8b514a-00f5-49b4-8d13-c1812a96fc7e,"Toys, Kids & Babies",Feeding & Nursing,Bottle-Feeding,527.0,1.791759469228055,0.0
2474,33.9,28.75,15,,0,0,Uriage,6,1,https://shopee.sg/URIAGE-Roseline-Creme-40ml-i.195238920.4321349751?sp_atk=1a68467b-9cbf-4cdf-9999-6e911e9194ac,Beauty & Personal Care,Skincare,Moisturizer,1349.0,1.791759469228055,0.0
2475,21.9,21.9,0,,0,0,Saborino,9,0,https://shopee.sg/SABORINO-Morning-Facial-Sheet-Mask-Fresh-White-28-Pieces-i.195238920.4121349763?sp_atk=61ca3707-4082-4b35-bd2e-5100cdf17075,Beauty & Personal Care,Skincare,Mask,1508.0,2.1972245773362196,0.0
2476,15.9,13.45,15,,0,0,CEZANNE,3,0,https://shopee.sg/CEZANNE-Twist-up-Eyebrow-with-Spiral-Brush-01-Light-Brown-1s-i.195238920.4087909694?sp_atk=3a08b222-f5af-4ca5-84b7-06c8522777d8,Beauty & Personal Care,Makeup,Eye,296.0,1.0986122886681098,0.0
2477,27.0,27.0,0,,0,0,suisai,3,0,https://shopee.sg/Suisai-Beauty-Clear-Micro-Wash-130g-i.195238920.3978689418?sp_atk=f79d538f-9b89-4082-b38c-346a8d3726d8,Beauty & Personal Care,Makeup,Gift Sets,1231.0,1.0986122886681098,0.0
2478,11.95,10.1,15,,0,0,Neutrogena,3,0,https://shopee.sg/Neutrogena-Liquid-Pure-Mild-Facial-Cleanser-i.195238920.3779872045?sp_atk=6e363252-8fa9-4e1d-8f05-e896c3502048,Beauty & Personal Care,Skincare,Cleanser,453.0,1.0986122886681098,0.0
2479,22.9,22.9,0,,0,0,L'OREAL PARIS,3,0,https://shopee.sg/L'Oreal-Paris-Makeup-False-Lash-Miss-Manga-Mascara-(Waterproof)-i.195238920.3005561776?sp_atk=ca90efd5-37e8-41b2-8f3e-1c62094b0f09,Beauty & Personal Care,Makeup,Eye,1165.0,1.0986122886681098,0.0
2480,3.45,2.85,17,5.0,0,0,Harpic,2,0,https://shopee.sg/Harpic-Power-Plus-10X-Max-Clean-Original-Odour-(Kills-99.9-Germs)-450Ml-i.195238920.12433387127?sp_atk=507bd723-05ac-4ee8-8958-86380a5c39d4,Home & Living,Housekeeping,Cleaning Agent,651.0,0.6931471805599453,0.5
2481,12.9,10.9,16,5.0,0,0,Utena,2,0,https://shopee.sg/Utena-Puresa-Sheet-Mask-Collagen-5's-i.195238920.7078290994?sp_atk=3f9fc637-68e3-49b1-8c28-552e345fd1b2,Health & Wellness,Beauty Supplements,Collagen,1113.0,0.6931471805599453,0.5
2482,17.9,15.15,15,,0,0,CEZANNE,2,5,https://shopee.sg/CEZANNE-Palette-Concealer-Natural-Brown-1s-i.195238920.9850943588?sp_atk=d4c151a4-3176-4e2e-a988-9118241cfc99,Beauty & Personal Care,Makeup,Concealers,296.0,0.6931471805599453,0.0
2483,88.8,88.8,0,,0,0,Watsons,2,5,https://shopee.sg/Watsons-First-Aid-Box-A-i.195238920.12705320453?sp_atk=7b4b1b84-9710-4698-810e-05027358ab8d,Health & Wellness,Medical Supplies,First Aid Supplies,852.0,0.6931471805599453,0.0
2484,13.9,11.75,15,5.0,0,0,Collagen By Watsons,1,11,https://shopee.sg/COLLAGEN-BY-WATSONS-White-Regeneration-Purifying-Peeling-Gel-100g-i.195238920.10701516384?sp_atk=ed85b38a-0a9b-4a21-ac0a-8f68491f45a6,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,299.0,0.0,1.0
2485,5.0,5.0,0,,0,0,TENA,2,1,https://shopee.sg/Tena-Absorbent-Underpad-Size-M-(60cm-x-40cm)-15s-i.195238920.13029007256?sp_atk=19b7dfd3-17ab-42be-86e6-41e7d0de284d,Health & Wellness,Senior Care,Others,414.0,0.6931471805599453,0.0
2486,159.0,67.95,57,,0,0,RENE FURTERER,2,0,https://shopee.sg/RENE-FURTERER-Forticea-Energizing-Shampoo-600ml-i.195238920.9249188140?sp_atk=02fd3f12-8019-40a6-8f87-befd4ee70d9b,Beauty & Personal Care,Women's Hair Care,Shampoo,314.0,0.6931471805599453,0.0
2487,13.9,11.75,15,5.0,0,0,Kose,2,0,https://shopee.sg/Kose-Clear-Turn-Whitening-Mask-Ha-D-i.195238920.7418647650?sp_atk=94bc841d-1430-411d-b689-fe65b6be7b73,Beauty & Personal Care,Skincare,Mask,296.0,0.6931471805599453,0.5
2488,18.9,18.9,0,5.0,0,0,Klorane,2,0,https://shopee.sg/Klorane-Magnolia-Shampoo-400ml-i.195238920.4821349942?sp_atk=6b43735c-2ad8-4ff7-a673-e6c5f46f5984,Beauty & Personal Care,Women's Hair Care,Shampoo,747.0,0.6931471805599453,0.5
2489,11.9,11.9,0,,0,0,Sally Hansen,3,4,https://shopee.sg/SALLY-HANSEN-Good.-Kind.-Pure.-310-Pomegranate-Punch-10ml-i.195238920.8549206802?sp_atk=21fe2bdc-b0d7-4494-ac61-a3ac62ec61cd,Beauty & Personal Care,Nails,Polish,649.0,1.0986122886681098,0.0
2490,39.0,30.95,21,,0,0,Borsch Med,2,1,https://shopee.sg/BORSCH-MED-Bai-Feng-Wan-with-Pearl-60-Tablets-i.195238920.9450923811?sp_atk=7238c079-3f45-442a-b02e-c70aa8bf3cb0,Health & Wellness,Food Nutrition,Others,192.0,0.6931471805599453,0.0
2491,39.9,33.85,15,5.0,0,0,Uriage,1,2,https://shopee.sg/URIAGE-Hyseac-3-Regul-Global-Skincare-40ml-i.195238920.3987579820?sp_atk=24135073-e128-4c57-a54c-277680ac612b,Beauty & Personal Care,Makeup,Gift Sets,458.0,0.0,1.0
2492,9.6,9.6,0,,0,0,GATSBY,3,3,https://shopee.sg/Gatsby-Gatsby-Moving-Rubber-Extreme-Mat-80G-i.195238920.8750881408?sp_atk=502421d6-61b6-4ed0-ac54-3b7ffa84b614,Beauty & Personal Care,Men's Grooming,Hair,1065.0,1.0986122886681098,0.0
2493,24.65,24.65,0,,0,0,Fybogel,2,1,https://shopee.sg/FYBOGEL-Orange-Sachet-30s-i.195238920.6709140162?sp_atk=390a8cd3-dffc-44df-9a09-751c72ef1810,Health & Wellness,OTC Medications,Others,349.0,0.6931471805599453,0.0
2494,34.5,34.5,0,,0,0,TSUBAKI,0,3,https://shopee.sg/TSUBAKI-Premium-Repair-Haircare-Packset-Christmas-Gift-Set--i.195238920.13944223473?sp_atk=a0a0682e-688c-422a-8ee8-419ffe1ee781,Beauty & Personal Care,Women's Hair Care,Gift Sets,1238.0,-inf,0.0
2495,8.9,8.9,0,,0,0,NATURAL BRAND,0,1,https://shopee.sg/NATURALS-BY-WATSONS-Nature-by-Argan-Revitalising-Hand-Wash-Hand-Cream-30ml-Packset-Christmas-Gift-Set--i.195238920.13944222157?sp_atk=a86b02f5-61b8-4445-8bac-798375617476,Food & Beverages,Food Staples,Gift Sets & Hampers,395.0,-inf,0.0
2496,15.9,13.45,15,,0,0,Cath Kidston,0,2,https://shopee.sg/CATH-KIDSTON-Bluebells-Travel-Size-Hand-Cream-Wild-Barley-Meadows-Trio-Packset-30ml-x-3s-Christmas-Gift-Set--i.195238920.13743946640?sp_atk=9d9c07f2-c520-4eec-8c25-0ab9c2a5a3cd,Beauty & Personal Care,Bath & Body,Hand Care,645.0,-inf,0.0
2497,19.9,19.9,0,,0,0,Watsons,0,1,https://shopee.sg/WATSONS-Body-Earth-Body-Care-Packset-Christmas-Gift-Set--i.195238920.13344234467?sp_atk=50f554ae-b991-415e-b57b-af2e377bab9a,Beauty & Personal Care,Bath & Body,Body lotion,638.0,-inf,0.0
2498,15.9,15.9,0,,0,0,Cath Kidston,0,1,https://shopee.sg/CATH-KIDSTON-Keep-Kind-Travel-Size-Hand-Cream-Shea-Butter-Trio-Packset-30ml-x-3s-Christmas-Gift-Set--i.195238920.13144234892?sp_atk=8c26e627-b6fd-4147-b7dc-2d01a3ff4e48,Beauty & Personal Care,Bath & Body,Hand Care,995.0,-inf,0.0
2499,39.9,39.9,0,,0,0,Bioderma,0,1,https://shopee.sg/BIODERMA-Limited-Edition-Sensibio-H2O-Micellar-Water-Reverse-Pump-Makeup-Remover-850ml-Free-100ml-Sensibio-Gel-Moussant-i.195238920.13044253124?sp_atk=5e2cf396-060d-4b9f-9a55-830ae09d0986,Beauty & Personal Care,Makeup,Makeup Remover,2005.0,-inf,0.0
2500,13.9,13.9,0,,0,0,Cath Kidston,0,1,https://shopee.sg/CATH-KIDSTON-Keep-Kind-Triple-Milled-Soap-Hanging-Matchbox-Kind-100g-Christmas-Gift--i.195238920.12644231752?sp_atk=62c77f58-dcf8-4808-9be5-1c46a5f0b924,Beauty & Personal Care,Bath & Body,Body Wash,786.0,-inf,0.0
2501,15.9,13.45,15,5.0,1,1,CANMAKE,1,2,https://shopee.sg/CANMAKE-Stay-On-balm-rouge-16-i.195238920.4887899563?sp_atk=6b24ea2c-185f-45cd-9080-53c03da34dc9,Beauty & Personal Care,Skincare,Lip Care,247.0,0.0,1.0
2502,68.0,54.4,20,,0,0,Dr. Jart+,2,5,https://shopee.sg/DR-JART-Cicapair-Re-cover-SPF-30-PA-50ml-i.195238920.4687908977?sp_atk=96bdf462-b423-45fb-894e-990dd20317c7,Beauty & Personal Care,Makeup,Foundation,780.0,0.6931471805599453,0.0
2503,39.9,39.9,0,5.0,1,1,BANILA CO,1,2,https://shopee.sg/BANILA-CO-Clean-it-Zero-Cleansing-Balm-Nourishing-100ml-i.195238920.8150985840?sp_atk=c875d7e3-4d95-4788-a8d8-e2285f4ecfc9,Beauty & Personal Care,Makeup,Makeup Remover,1575.0,0.0,1.0
2504,102.3,97.1,5,,0,0,Centrum,3,1,https://shopee.sg/Centrum-Silver-Twin-Pack-2x100-Tablets-i.195238920.7479939399?sp_atk=96e7d167-fc7e-4833-86e7-9924565cab79,Health & Wellness,Food Nutrition,Others,907.0,1.0986122886681098,0.0
2505,5.85,4.9,16,,0,0,Nivea,3,1,https://shopee.sg/NIVEA-Deo-(M)-Stick-Dry-Impact-40ml-i.195238920.3587625109?sp_atk=a2b3b608-25ed-4efc-8149-7bad91d60ff5,Beauty & Personal Care,Bath & Body,Deodorant,621.0,1.0986122886681098,0.0
2506,25.0,13.75,45,5.0,1,1,VICHY,1,3,https://shopee.sg/Vichy-Normaderm-PhytoSolution-Mattifying-Mist-100ml-i.195238920.9211981901?sp_atk=24fde412-56f2-4ce0-afc2-92bb5280f706,Beauty & Personal Care,Skincare,Toners & Mists,1036.0,0.0,1.0
2507,24.9,24.9,0,,0,0,Dolly Wink,1,1,https://shopee.sg/Dolly-Wink-Eyelash-No.2-Sweet-Girly-1S-i.195238920.8817021151?sp_atk=4c959268-e944-4e3a-8e95-6b269e40b993,Beauty & Personal Care,Makeup,Others,1376.0,0.0,0.0
2508,23.9,20.25,15,5.0,0,0,THAYERS,1,0,https://shopee.sg/Thayers-Cucumber-Facial-Mist-237ml-i.195238920.5178244782?sp_atk=d93e747d-f046-4254-8155-5ed48b786212,Beauty & Personal Care,Skincare,Toners & Mists,1316.0,0.0,1.0
2509,5.0,4.25,15,,0,0,Salonpas,4,3,https://shopee.sg/Salonpas%C2%AE-Temporary-Pain-Relief-Gel-30g-i.195238920.9517618133?sp_atk=bbf88ce0-3123-4d58-b620-e7113c1a253d,Health & Wellness,OTC Medications,Topical Analgesic,727.0,1.3862943611198906,0.0
2510,54.9,41.1,25,5.0,1,1,DR.WU,1,1,https://shopee.sg/Dr.-Wu-Uv-Extreme-Protect-Lotion-Spf50-Pa-(For-Normal-Combination-Skin)-50Ml-i.195238920.11762252119?sp_atk=5ff71d2e-5a12-4b37-bd96-2de2032919d6,Beauty & Personal Care,Skincare,Sun Care,1434.0,0.0,1.0
2511,5.9,5.9,0,5.0,0,0,MENTHOLATUM,1,7,https://shopee.sg/MENTHOLATUM-LINE-Friends-Corny-Fruity-Lip-Balm-Strawberry-3.5g-i.195238920.9549376952?sp_atk=46963377-d10d-49a6-9911-11fb16a4f3dd,Beauty & Personal Care,Skincare,Lip Care,657.0,0.0,1.0
2512,66.2,63.2,5,,0,0,Ocean Health,3,1,https://shopee.sg/Ocean-Health-Ginkgo-Biloba-2500mg-Tab-2x60s-i.195238920.9417619449?sp_atk=d9e6903e-bbef-42f3-9e82-a0fb2311efaf,Health & Wellness,Food Nutrition,Others,778.0,1.0986122886681098,0.0
2513,17.7,15.0,15,,0,0,VITABIOTICS,3,1,https://shopee.sg/Vitabiotics-Feroglobin-B12-Capsules-(Reduce-Tiredness-Fatigue)-30s-i.195238920.7578550311?sp_atk=8d099ca3-f174-47dc-8c2a-39b5a6e9e9c3,Health & Wellness,Food Nutrition,Others,640.0,1.0986122886681098,0.0
2514,9.55,8.1,15,,0,0,Sebamed,3,4,https://shopee.sg/Sebamed-Soap-Free-Cleansing-Bar-(Sensitive-Normal-To-Oily-Skin)-150G-i.195238920.5779774176?sp_atk=8323ec7b-d463-41c6-8a74-075850c9df7a,Beauty & Personal Care,Bath & Body,Bubble Bath,778.0,1.0986122886681098,0.0
2515,19.0,19.0,0,,0,0,TENA,2,0,https://shopee.sg/Tena-Lady-Super-30's-i.195238920.10759844938?sp_atk=11395fdb-754c-458a-9b07-2c4e312ad8b8,Health & Wellness,Senior Care,Others,587.0,0.6931471805599453,0.0
2516,66.6,59.9,10,5.0,0,0,TENA,1,0,https://shopee.sg/Tena-Slip-Plus-Adult-Diaper-Size-M-12s-x-6-(per-carton)-i.195238920.13228912837?sp_atk=7c8d98bd-2153-48fa-ace7-89c9246d8c2b,Health & Wellness,Senior Care,Others,867.0,0.0,1.0
2517,49.9,42.35,15,,0,0,KINOHIMITSU,3,2,https://shopee.sg/Kinohimitsu-Collagen-Nite-50ml-x-10s-i.195238920.9817635032?sp_atk=36b8a08c-2ac1-478b-b794-8c000ebc35bc,Health & Wellness,Beauty Supplements,Collagen,710.0,1.0986122886681098,0.0
2518,41.9,35.55,15,,0,0,Dr.G,2,2,https://shopee.sg/DR.-G-A-Clear-Foam-Cream-Ex-150ml-i.195238920.11701471169?sp_atk=54dd57b6-d835-42e1-8e0f-8c726c9d7053,Beauty & Personal Care,Men's Grooming,Shave,89.0,0.6931471805599453,0.0
2519,6.4,6.4,0,5.0,0,0,Dulcolax,1,0,https://shopee.sg/DULCOLCAX-Tablets-5Mg-30'S-Bisacodyl-i.195238920.4709140552?sp_atk=93546deb-ce30-4519-a709-1b9df7436a94,Health & Wellness,OTC Medications,Others,506.0,0.0,1.0
2520,49.9,49.9,0,,0,0,Embryolisse,2,3,https://shopee.sg/EMBRYOLISSE-Lait-Cr%C3%A8me-Sensitive-(Soothe-Nourish-and-Moisturize-Easily-Damaged-Skin)-100ml-i.195238920.2952591710?sp_atk=d3aa4bff-f138-4d23-87f2-f7692a63246a,Beauty & Personal Care,Men's Grooming,Shave,263.0,0.6931471805599453,0.0
2521,15.0,12.75,15,1.0,1,0,BLACKMORES,2,0,https://shopee.sg/BLACKMORES-Bio-C-1000mg-31s-i.195238920.11801473198?sp_atk=244c9c3f-d079-4bae-aad3-01976e260c49,Health & Wellness,Supplements,Men's Health,172.0,0.6931471805599453,0.5
2522,49.9,42.35,15,,0,0,La Roche-Posay,2,2,https://shopee.sg/La-Roche-Posay-Uvidea-Xl-Melt-In-Bb-Cream-Spf-50-Shade-01-Pink-Undertone-30Ml-i.195238920.9916869256?sp_atk=4c3f055c-6456-45e2-95b6-41b8e6e7a418,Beauty & Personal Care,Makeup,Foundation,1099.0,0.6931471805599453,0.0
2523,35.9,30.45,15,,0,0,KinderNurture,4,4,https://shopee.sg/Kindernurture-Kinder-Focus-Fish-Oil-Strawberry-Lemonade-60ml-i.195238920.2920397228?sp_atk=4bcc615b-2cc0-4215-946b-d5f128946c8e,"Toys, Kids & Babies",Feeding & Nursing,Kids and Baby Supplements,796.0,1.3862943611198906,0.0
2524,15.65,13.25,15,,0,0,Ego,2,1,https://shopee.sg/EGO-QV-Baby-Gentle-Wash-250g-i.195238920.11701498510?sp_atk=c0fb314c-2c23-4d3d-97e5-a744c5f44999,Beauty & Personal Care,Skincare,Cleanser,230.0,0.6931471805599453,0.0
2525,15.9,10.25,36,5.0,0,0,peripera,1,1,https://shopee.sg/PERIPERA-Double-Long-Wear-Cover-Concealer-02-Natural-Beige-1s-i.195238920.8917232282?sp_atk=b34bfc8b-1e60-442f-bc63-d25bbbf0d810,Beauty & Personal Care,Makeup,Concealers,1475.0,0.0,1.0
2526,20.9,20.9,0,5.0,1,1,Maybelline New York,1,1,https://shopee.sg/MAYBELLINE-Super-Stay-Concealer-Light-Medium-18-(7ml)-i.195238920.7179833953?sp_atk=a01e938f-906c-4bb7-a0ca-9599004f06e4,Beauty & Personal Care,Makeup,Concealers,1168.0,0.0,1.0
2527,49.9,42.35,15,5.0,0,0,DR.WU,1,1,https://shopee.sg/Dr.-Wu-Hydrating-Toner-Light-150Ml-i.195238920.2919613369?sp_atk=b3f88f07-bba9-42a2-be9c-8f928338d869,Beauty & Personal Care,Skincare,Toners & Mists,1637.0,0.0,1.0
2528,7.9,7.9,0,5.0,1,1,Biore,1,1,https://shopee.sg/Biore-Facial-Foam-Scrub-130G-i.195238920.9217015973?sp_atk=80a27673-65cc-4c3f-aaca-0fcccc418cb7,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,1002.0,0.0,1.0
2529,32.9,32.9,0,5.0,1,1,Bio-essence,1,1,https://shopee.sg/Bio-Essence-Bio-Renew-Oil-Control-Exfoliating-Gel-60G-i.195238920.8517016219?sp_atk=fcd01341-841b-4e74-83e1-a7c70477bcb5,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,940.0,0.0,1.0
2530,19.9,19.9,0,5.0,0,0,L'OREAL PARIS,1,3,https://shopee.sg/L'Oreal-Paris-Excellence-Fashion-P66-Intense-Spicy-Red-1-Piece-i.195238920.8250881668?sp_atk=c6f71e87-0cd6-4e34-bc42-7c7a5326e0f5,Beauty & Personal Care,Makeup,Gift Sets,260.0,0.0,1.0
2531,9.6,9.6,0,5.0,1,1,Lucido-l,1,1,https://shopee.sg/LUCIDO-L-Arrange-Fix-Wax-60g-i.195238920.10300516776?sp_atk=35c45ad4-271c-464a-ae26-97b7b994b13f,Beauty & Personal Care,Bath & Body,Body Hair Removal,470.0,0.0,1.0
